Id,Título,Questão,Tags,Pontuação,Visualizações
"9834689","Comparing two branches in Git?","<p>I have two branches, <code>branch_1</code> and <code>branch_2</code>. </p>

<p>I want to see the differences between the two branches in Git.</p>
","<git><git-diff>","1926","1322018"
"1587846","How do I show the changes which have been staged?","<p>I staged a few changes to be committed; how can I see the diff of all files which are staged for the next commit? I'm aware of <a href=""http://git-scm.com/docs/git-status"" rel=""noreferrer"">git status</a>, but I'd like to see the actual diffs - not just the names of files which are staged.</p>

<p>I saw that the <a href=""http://git-scm.com/docs/git-diff"" rel=""noreferrer"">git-diff(1)</a> man page says</p>

<blockquote>
  <p>git diff [--options] [--] […]</p>
  
  <p>This form is to view the changes you made relative to the index (staging area for the next commit). In other words, the differences are what you <em>could</em> tell git to further add to the index but you still haven't. You can stage these changes by using git-add(1). </p>
</blockquote>

<p>Unfortunately, I can't quite make sense of this. There must be some handy one-liner which I could create an alias for, right?</p>
","<git><diff><dvcs><git-diff><git-stage>","1916","730747"
"1575141","How to make a div 100% height of the browser window?","<p>I have a layout with two columns - a left <code>div</code> and a right <code>div</code>.</p>

<p>The right <code>div</code> has a grey <code>background-color</code>, and I need it to expand vertically depending on the height of the user's browser window.  Right now the <code>background-color</code> ends at the last piece of content in that <code>div</code>. </p>

<p>I've tried <code>height:100%</code>, <code>min-height:100%;</code> etc.</p>
","<html><css><css3><height>","1913","1742389"
"1041344","How can I select an element with multiple classes in jQuery?","<p>I want to select all the elements that have the two classes <code>a</code> and <code>b</code>.</p>

<pre><code>&lt;element class=""a b""&gt;
</code></pre>

<p>So, only the elements that have <em>both</em> classes.</p>

<p>When I use <code>$("".a, .b"")</code> it gives me the union, but I want the intersection.</p>
","<javascript><jquery><css-selectors><jquery-selectors>","1913","822609"
"312443","How do you split a list into evenly sized chunks?","<p>I have a list of arbitrary length, and I need to split it up into equal size chunks and operate on it. There are some obvious ways to do this, like keeping a counter and two lists, and when the second list fills up, add it to the first list and empty the second list for the next round of data, but this is potentially extremely expensive.</p>

<p>I was wondering if anyone had a good solution to this for lists of any length, e.g. using generators.</p>

<p>I was looking for something useful in <code>itertools</code> but I couldn't find anything obviously useful. Might've missed it, though.</p>

<p>Related question: <a href=""https://stackoverflow.com/questions/434287/what-is-the-most-pythonic-way-to-iterate-over-a-list-in-chunks"">What is the most “pythonic” way to iterate over a list in chunks?</a></p>
","<python><list><split><chunks>","1911","752236"
"123198","How do I copy a file in Python?","<p>How do I copy a file in Python?</p>

<p>I couldn't find anything under <a href=""https://docs.python.org/2/library/os.html"" rel=""noreferrer""><code>os</code></a>.</p>
","<python><file><copy><filesystems><file-copying>","1907","1518385"
"206384","How do I format a Microsoft JSON date?","<p>I'm taking my first crack at <a href=""http://en.wikipedia.org/wiki/Ajax_%28programming%29"" rel=""noreferrer"">Ajax</a> with jQuery. I'm getting my data onto my page, but I'm having some trouble with the JSON data that is returned for Date data types. Basically, I'm getting a string back that looks like this:</p>

<pre><code>/Date(1224043200000)/
</code></pre>

<p>From someone totally new to JSON - How do I format this to a short date format? Should this be handled somewhere in the jQuery code? I've tried the <code>jQuery.UI.datepicker</code> plugin using <code>$.datepicker.formatDate()</code> without any success.</p>

<p>FYI: Here's the solution I came up with using a combination of the answers here:</p>

<pre><code>function getMismatch(id) {
  $.getJSON(""Main.aspx?Callback=GetMismatch"",
    { MismatchId: id },

    function (result) {
      $(""#AuthMerchId"").text(result.AuthorizationMerchantId);
      $(""#SttlMerchId"").text(result.SettlementMerchantId);
      $(""#CreateDate"").text(formatJSONDate(Date(result.AppendDts)));
      $(""#ExpireDate"").text(formatJSONDate(Date(result.ExpiresDts)));
      $(""#LastUpdate"").text(formatJSONDate(Date(result.LastUpdateDts)));
      $(""#LastUpdatedBy"").text(result.LastUpdateNt);
      $(""#ProcessIn"").text(result.ProcessIn);
    }
  );

  return false;
}

function formatJSONDate(jsonDate) {
  var newDate = dateFormat(jsonDate, ""mm/dd/yyyy"");
  return newDate;
}
</code></pre>

<p>This solution got my object from the callback method and displayed the dates on the page properly using the date format library.</p>
","<jquery><asp.net><ajax><json>","1907","698313"
"37628","What is reflection and why is it useful?","<p>What is reflection, and why is it useful?</p>

<p>I'm particularly interested in Java, but I assume the principles are the same in any language.</p>
","<java><reflection><terminology>","1902","819504"
"2307283","What does O(log n) mean exactly?","<p>I am currently learning about Big O Notation running times and amortized times.  I understand the notion of <em>O(n)</em> linear time, meaning that the size of the input affects the growth of the algorithm proportionally...and the same goes for, for example, quadratic time <em>O(n<sup>2</sup>)</em> etc..even algorithms, such as permutation generators, with <em>O(n!)</em> times, that grow by factorials.</p>

<p>For example, the following function is <em>O(n)</em> because the algorithm grows in proportion to its input <em>n</em>:</p>

<pre><code>f(int n) {
  int i;
  for (i = 0; i &lt; n; ++i)
    printf(""%d"", i);
}
</code></pre>

<p>Similarly, if there was a nested loop, the time would be O(n<sup>2</sup>).</p>

<p>But what exactly is <em>O(log n)</em>?  For example, what does it mean to say that the height of a complete binary tree is <em>O(log n)</em>?</p>

<p>I do know (maybe not in great detail) what Logarithm is, in the sense that:  log<sub>10</sub> 100 = 2, but I cannot understand how to identify a function with a logarithmic time.</p>
","<time-complexity><big-o>","1900","850976"
"9537392","Git fetch remote branch","<p>My colleague and I are working on the same repository we've branched it into two branches each technically for different projects, but they have similarities so we'll sometimes want to commit back to the *<code>master</code> from the <code>branch</code>.</p>

<p>However, I have the <code>branch</code>. My question is, <strong>how can my colleague pull that branch specifically?</strong> </p>

<p>A <code>git clone</code> of the repo does not seem to create the branches locally for him, though I can see them live on unfuddle after a push on my end.</p>

<p>Also, when I originally made the branch I did <code>-b checkout</code>. <strong><em>Not sure if that makes much difference?</em></strong></p>

<pre><code>$ git branch -r
origin/HEAD -&gt; origin/master
origin/daves_branch
origin/discover
origin/master

$ git fetch origin discover
$ git checkout discover
</code></pre>

<p>These are the commands I ran. But it definitely is not working. </p>

<p><strong>I want to be able to check out that branch and then push and commit back just the branches changes from various collaborators or workstations</strong>.</p>
","<git><branch><git-branch><git-fetch>","1897","2040398"
"136035","Catch multiple exceptions at once?","<p>It is discouraged to simply catch <code>System.Exception</code>. Instead, only the ""known"" exceptions should be caught.</p>

<p>Now, this sometimes leads to unneccessary repetitive code, for example:</p>

<pre><code>try
{
    WebId = new Guid(queryString[""web""]);
}
catch (FormatException)
{
    WebId = Guid.Empty;
}
catch (OverflowException)
{
    WebId = Guid.Empty;
}
</code></pre>

<p>I wonder: Is there a way to catch both exceptions and only call the <code>WebId = Guid.Empty</code> call once?</p>

<p>The given example is rather simple, as it's only a <a href=""http://en.wikipedia.org/wiki/Globally_unique_identifier"" rel=""noreferrer""><code>GUID</code></a>. But imagine code where you modify an object multiple times, and if one of the manipulations fail in an expected way, you want to ""reset"" the <code>object</code>. However, if there is an unexpected exception, I still want to throw that higher.</p>
","<c#><.net><exception><exception-handling>","1896","484350"
"5515310","Is there a standard function to check for null, undefined, or blank variables in JavaScript?","<p>Is there a universal JavaScript function that checks that a variable has a value and ensures that it's not <code>undefined</code> or <code>null</code>? I've got this code, but I'm not sure if it covers all cases:</p>

<pre><code>function isEmpty(val){
    return (val === undefined || val == null || val.length &lt;= 0) ? true : false;
}
</code></pre>
","<javascript><null><undefined>","1896","1457754"
"125319","Should 'using' directives be inside or outside the namespace?","<p>I have been running <a href=""http://en.wikipedia.org/wiki/StyleCop"" rel=""noreferrer"">StyleCop</a> over some C# code, and it keeps reporting that my <code>using</code> directives should be inside the namespace.</p>

<p>Is there a technical reason for putting the <code>using</code> directives inside instead of outside the namespace?</p>
","<c#><.net><namespaces><stylecop><code-organization>","1890","180499"
"151969","When to use self over $this?","<p>In PHP 5, what is the difference between using <code>self</code> and <code>$this</code>?</p>

<p>When is each appropriate?</p>
","<php><class><scope>","1889","654129"
"287903","What is the preferred syntax for defining enums in JavaScript?","<p>What is the preferred syntax for defining enums in JavaScript? Something like:</p>

<pre><code>my.namespace.ColorEnum = {
    RED : 0,
    GREEN : 1,
    BLUE : 2
}

// later on

if(currentColor == my.namespace.ColorEnum.RED) {
   // whatever
}
</code></pre>

<p>Or is there a more preferable idiom?</p>
","<javascript><syntax><enums>","1886","886178"
"500431","What is the scope of variables in JavaScript?","<p>What is the scope of variables in javascript? Do they have the same scope inside as opposed to outside a function? Or does it even matter? Also, where are the variables stored if they are defined globally?</p>
","<javascript><function><variables><scope><var>","1882","469027"
"592620","How to check if a program exists from a Bash script?","<p>How would I validate that a program exists, in a way that will either return an error and exit, or continue with the script?</p>

<p>It seems like it should be easy, but it's been stumping me.</p>
","<bash>","1881","559415"
"2052390","Manually raising (throwing) an exception in Python","<p>How can I raise an exception in Python so that it can later be caught via an <code>except</code> block?</p>
","<python><exception>","1880","1449066"
"951021","What is the JavaScript version of sleep()?","<p>Is there a better way to engineer a <code>sleep</code> in JavaScript than the following <code>pausecomp</code> function (<a href=""http://www.sean.co.uk/a/webdesign/javascriptdelay.shtm"" rel=""noreferrer"">taken from here</a>)?</p>

<pre><code>function pausecomp(millis)
{
    var date = new Date();
    var curDate = null;
    do { curDate = new Date(); }
    while(curDate-date &lt; millis);
}
</code></pre>

<p>This is not a duplicate of <a href=""https://stackoverflow.com/questions/758688/sleep-in-javascript-delay-between-actions"">Sleep in JavaScript - delay between actions</a>; I want a <em>real sleep</em> in the middle of a function, and not a delay before a piece of code executes.</p>
","<javascript><sleep>","1879","2185237"
"9682092","How does data binding work in AngularJS?","<p>How does data binding work in the <code>AngularJS</code> framework?</p>

<p>I haven't found technical details on <a href=""http://angularjs.org"" rel=""noreferrer"">their site</a>. It's more or less clear how it works when data is propagated from view to model. But how does AngularJS track changes of model properties without setters and getters?</p>

<p>I found that there are <a href=""https://stackoverflow.com/questions/1029241/javascript-object-watch-for-all-browsers"">JavaScript watchers</a> that may do this work. But they are not supported in <a href=""http://en.wikipedia.org/wiki/Internet_Explorer_6"" rel=""noreferrer"">Internet&nbsp;Explorer&nbsp;6</a> and <a href=""http://en.wikipedia.org/wiki/Internet_Explorer_7"" rel=""noreferrer"">Internet&nbsp;Explorer&nbsp;7</a>. So how does AngularJS know that I changed for example the following and reflected this change on a view?</p>

<pre><code>myobject.myproperty=""new value"";
</code></pre>
","<javascript><angularjs><data-binding>","1879","337742"
"4660142","What is a NullReferenceException, and how do I fix it?","<p>I have some code and when it executes, it throws a <code>NullReferenceException</code>, saying:</p>

<blockquote>
  <p>Object reference not set to an instance of an object.</p>
</blockquote>

<p>What does this mean, and what can I do to fix this error?</p>
","<c#><.net><vb.net><null><nullreferenceexception>","1877","1165635"
"1946426","HTML 5: Is it <br>, <br/>, or <br />?","<p>I've tried checking <a href=""https://stackoverflow.com/questions/1659208/why-br-and-not-br"">other answers</a>, but I'm still confused--especially after seeing <a href=""http://www.w3schools.com/tags/tag_img.asp"" rel=""noreferrer"">W3schools HTML 5 reference</a>.</p>

<p>I thought HTML 4.01 was supposed to ""allow"" single-tags to just be <code>&lt;img&gt;</code> and <code>&lt;br&gt;</code>. Then XHTML came along with <code>&lt;img /&gt;</code> and <code>&lt;br /&gt;</code> (<a href=""https://stackoverflow.com/questions/462741/space-before-closing-slash/463692#463692"">where someone said that the space is there for older browsers</a>).</p>

<p>Now I'm wondering how I'm supposed to format my code when practicing HTML 5. </p>

<pre><code>&lt;!DOCTYPE HTML&gt;
</code></pre>

<p>Is it <code>&lt;br&gt;</code>, <code>&lt;br/&gt;</code> or <code>&lt;br /&gt;</code>?</p>
","<html><html5>","1876","1262477"
"137975","What is so bad about singletons?","<p>The <a href=""https://en.wikipedia.org/wiki/Singleton_pattern"" rel=""noreferrer"">singleton pattern</a> is a fully paid up member of the <a href=""https://en.wikipedia.org/wiki/Design_Patterns"" rel=""noreferrer"">GoF</a>'s <a href=""https://rads.stackoverflow.com/amzn/click/com/0201633612"" rel=""noreferrer"" rel=""nofollow noreferrer"">patterns book</a>, but it lately seems rather orphaned by the developer world. I still use quite a lot of singletons, especially for <a href=""https://en.wikipedia.org/wiki/Factory_method_pattern"" rel=""noreferrer"">factory classes</a>, and while you have to be a bit careful about multithreading issues (like any class actually), I fail to see why they are so awful.</p>

<p>Stack Overflow especially seems to assume that everyone agrees that Singletons are evil. Why?</p>

<p>Please support your answers with ""<em>facts, references, or specific expertise</em>""</p>
","<design-patterns><singleton>","1871","452846"
"450903","How to make div not larger than its contents?","<p>I have a layout similar to:</p>

<pre><code>&lt;div&gt;
    &lt;table&gt;
    &lt;/table&gt;
&lt;/div&gt;
</code></pre>

<p>I would like for the <code>div</code> to only expand to as wide as my <code>table</code> becomes.</p>
","<html><css><width>","1870","1265716"
"10972176","Find the version of an installed npm package","<p>How to find the version of an installed node.js/npm <strong>package</strong>?</p>

<p>This prints the version of npm itself:</p>

<pre><code>npm -v &lt;package-name&gt;
</code></pre>

<p>This prints a cryptic error:</p>

<pre><code>npm version &lt;package-name&gt;
</code></pre>

<p>This prints the package version <em>on the registry</em> (i.e. the latest version available):</p>

<pre><code>npm view &lt;package-name&gt; version
</code></pre>

<p>How do I get the <strong>installed version</strong>?</p>
","<node.js><package><npm>","1864","954643"
"70579","What are valid values for the id attribute in HTML?","<p>When creating the <code>id</code> attributes for HTML elements, what rules are there for the value?</p>
","<html>","1864","407354"
"663171","How to substring a string in Python?","<p>Is there a way to substring a string in Python, to get a new string from the 3rd character to the end of the string?</p>

<p>Maybe like <code>myString[2:end]</code>?</p>

<p>If leaving the second part means 'till the end', if you leave the first part, does it start from the start?</p>
","<python><string>","1860","2498414"
"466345","Converting string into datetime","<p>Short and simple. I've got a huge list of date-times like this as strings:</p>

<pre><code>Jun 1 2005  1:33PM
Aug 28 1999 12:00AM
</code></pre>

<p>I'm going to be shoving these back into proper datetime fields in a database so I need to magic them into real datetime objects. </p>

<p>Any help (even if it's just a kick in the right direction) would be appreciated.</p>

<p>Edit: This is going through Django's ORM so I can't use SQL to do the conversion on insert.</p>
","<python><datetime>","1859","2438145"
"22342854","What is the optimal algorithm for the game 2048?","<p>I have recently stumbled upon the game <a href=""http://gabrielecirulli.github.io/2048/"" rel=""noreferrer"">2048</a>. You merge similar tiles by moving them in any of the four directions to make ""bigger"" tiles. After each move, a new tile appears at random empty position with a value of either <code>2</code> or <code>4</code>. The game terminates when all the boxes are filled and there are no moves that can merge tiles, or you create a tile with a value of <code>2048</code>.</p>

<p>One, I need to follow a well-defined strategy to reach the goal. So, I thought of writing a program for it.</p>

<p>My current algorithm:</p>

<pre><code>while (!game_over) {
    for each possible move:
        count_no_of_merges_for_2-tiles and 4-tiles
    choose the move with a large number of merges
}
</code></pre>

<p>What I am doing is at any point, I will try to merge the tiles with values <code>2</code> and <code>4</code>, that is, I try to have <code>2</code> and <code>4</code> tiles, as minimum as possible. If I try it this way, all other tiles were automatically getting merged and the strategy seems good.</p>

<p>But, when I actually use this algorithm, I only get around 4000 points before the game terminates. Maximum points AFAIK is slightly more than 20,000 points which is way larger than my current score. Is there a better algorithm than the above?</p>
","<algorithm><logic><artificial-intelligence><2048>","1859","898912"
"2793150","How to use java.net.URLConnection to fire and handle HTTP requests","<p>Use of <a href=""http://docs.oracle.com/javase/8/docs/api/java/net/URLConnection.html"" rel=""noreferrer""><code>java.net.URLConnection</code></a> is asked about pretty often here, and the <a href=""http://download.oracle.com/javase/tutorial/networking/urls/connecting.html"" rel=""noreferrer"">Oracle tutorial</a> is <em>too</em> concise about it. </p>

<p>That tutorial basically only shows how to fire a GET request and read the response. It doesn't explain anywhere how to use it to among others perform a POST request, set request headers, read response headers, deal with cookies, submit a HTML form, upload a file, etc. </p>

<p>So, how can I use <code>java.net.URLConnection</code> to fire and handle ""advanced"" HTTP requests?</p>
","<java><http><httprequest><httpurlconnection><urlconnection>","1857","967518"
"9339429","What does cherry-picking a commit with Git mean?","<p>Recently, I have been asked to <code>cherry-pick</code> a commit. </p>

<p><strong><em>So what does cherry-picking a commit in git mean? How do you do it?</em></strong> </p>
","<git><cherry-pick><git-cherry-pick>","1854","816386"
"1200621","How do I declare and initialize an array in Java?","<p>How do I declare and initialize an array in Java?</p>
","<java><arrays><declare>","1851","4170244"
"3508605","How can I transition height: 0; to height: auto; using CSS?","<p>I am trying to make a <code>&lt;ul&gt;</code> slide down using CSS transitions.</p>

<p>The <code>&lt;ul&gt;</code> starts off at <code>height: 0;</code>. On hover, the height is set to <code>height:auto;</code>. However, this is causing it to simply appear, <em>not</em> transition,</p>

<p>If I do it from <code>height: 40px;</code> to <code>height: auto;</code>, then it will slide up to <code>height: 0;</code>, and then suddenly jump to the correct height.</p>

<p>How else could I do this without using JavaScript?</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""false"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>#child0 {
  height: 0;
  overflow: hidden;
  background-color: #dedede;
  -moz-transition: height 1s ease;
  -webkit-transition: height 1s ease;
  -o-transition: height 1s ease;
  transition: height 1s ease;
}
#parent0:hover #child0 {
  height: auto;
}
#child40 {
  height: 40px;
  overflow: hidden;
  background-color: #dedede;
  -moz-transition: height 1s ease;
  -webkit-transition: height 1s ease;
  -o-transition: height 1s ease;
  transition: height 1s ease;
}
#parent40:hover #child40 {
  height: auto;
}
h1 {
  font-weight: bold;
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>The only difference between the two snippets of CSS is one has height: 0, the other height: 40.
&lt;hr&gt;
&lt;div id=""parent0""&gt;
  &lt;h1&gt;Hover me (height: 0)&lt;/h1&gt;
  &lt;div id=""child0""&gt;Some content
    &lt;br&gt;Some content
    &lt;br&gt;Some content
    &lt;br&gt;Some content
    &lt;br&gt;Some content
    &lt;br&gt;Some content
    &lt;br&gt;
  &lt;/div&gt;
&lt;/div&gt;
&lt;hr&gt;
&lt;div id=""parent40""&gt;
  &lt;h1&gt;Hover me (height: 40)&lt;/h1&gt;
  &lt;div id=""child40""&gt;Some content
    &lt;br&gt;Some content
    &lt;br&gt;Some content
    &lt;br&gt;Some content
    &lt;br&gt;Some content
    &lt;br&gt;Some content
    &lt;br&gt;
  &lt;/div&gt;
&lt;/div&gt;</code></pre>
</div>
</div>
</p>
","<css><css3><css-transitions>","1849","866196"
"432037","How do I center text horizontally and vertically in a TextView?","<p>How do I center the text horizontally and vertically in a <code>TextView</code>, so that it appears exactly in the middle of the <code>TextView</code> in <code>Android</code>?</p>
","<android><textview>","1843","1130647"
"2647867","How to determine if variable is 'undefined' or 'null'?","<p>How do I determine if variable is <code>undefined</code> or <code>null</code>?  My code is as follows:</p>

<pre class=""lang-js prettyprint-override""><code>var EmpName = $(""div#esd-names div#name"").attr('class');
if(EmpName == 'undefined'){
  //DO SOMETHING
};
</code></pre>

<pre class=""lang-html prettyprint-override""><code>&lt;div id=""esd-names""&gt;
  &lt;div id=""name""&gt;&lt;/div&gt;
&lt;/div&gt;
</code></pre>



<p>But if I do this, the JavaScript interpreter halts execution.</p>
","<javascript><jquery><variables><null><undefined>","1843","2235102"
"541966","Lazy load of images in ListView","<p>I am using a <code>ListView</code> to display some images and captions associated with those images. I am getting the images from the Internet. Is there a way to lazy load the images so while the text displays, the UI is not locked up and images are displayed as they are downloaded? </p>

<p>The total number of images is not fixed.</p>
","<android><image><listview><url><universal-image-loader>","1842","529352"
"6827752","What's the difference between @Component, @Repository & @Service annotations in Spring?","<p>Can <code>@Component</code>, <code>@Repository</code> and <code>@Service</code> annotations be used interchangeably in Spring or do they provide any particular functionality besides acting as a notation device?</p>

<p>In other words, if I have a Service class and I change the annotation from <code>@Service</code> to <code>@Component</code>, will it still behave the same way? </p>

<p>Or does the annotation also influence the behavior and functionality of the class?</p>
","<java><spring><spring-mvc><annotations>","1839","805464"
"2194808","""Debug certificate expired"" error in Eclipse Android plugins","<p>I am using Eclipse Android plugins to build a project, but I am
getting this error in the console window:</p>

<pre><code>[2010-02-03 10:31:14 - androidVNC]Error generating final archive:
Debug certificate expired on 1/30/10 2:35 PM!
</code></pre>

<p>How do I fix it?</p>
","<android><eclipse><certificate>","1834","260012"
"965053","Extract filename and extension in Bash","<p>I want to get the filename (without extension) and the extension separately.</p>

<p>The best solution I found so far is:</p>

<pre><code>NAME=`echo ""$FILE"" | cut -d'.' -f1`
EXTENSION=`echo ""$FILE"" | cut -d'.' -f2`
</code></pre>

<p>This is wrong because it doesn't work if the file name contains multiple <code>.</code> characters. If, let's say, I have <code>a.b.js</code>, it will consider <code>a</code> and <code>b.js</code>, instead of <code>a.b</code> and <code>js</code>.</p>

<p>It can be easily done in Python with</p>

<pre><code>file, ext = os.path.splitext(path)
</code></pre>

<p>but I'd prefer not to fire up a Python interpreter just for this, if possible.</p>

<p>Any better ideas?</p>
","<bash><string><filenames>","1833","1324897"
"10057671","How does PHP 'foreach' actually work?","<p>Let me prefix this by saying that I know what <code>foreach</code> is, does and how to use it. This question concerns how it works under the bonnet, and I don't want any answers along the lines of ""this is how you loop an array with <code>foreach</code>"".</p>

<hr>

<p>For a long time I assumed that <code>foreach</code> worked with the array itself. Then I found many references to the fact that it works with a <em>copy</em> of the array, and I have since assumed this to be the end of the story. But I recently got into a discussion on the matter, and after a little experimentation found that this was not in fact 100% true.</p>

<p>Let me show what I mean. For the following test cases, we will be working with the following array:</p>

<pre><code>$array = array(1, 2, 3, 4, 5);
</code></pre>

<p><a href=""http://codepad.org/7DIeObk9"" rel=""noreferrer"">Test case 1</a>:</p>

<pre><code>foreach ($array as $item) {
  echo ""$item\n"";
  $array[] = $item;
}
print_r($array);

/* Output in loop:    1 2 3 4 5
   $array after loop: 1 2 3 4 5 1 2 3 4 5 */
</code></pre>

<p>This clearly shows that we are not working directly with the source array - otherwise the loop would continue forever, since we are constantly pushing items onto the array during the loop. But just to be sure this is the case:</p>

<p><a href=""http://codepad.org/nirz6Ufh"" rel=""noreferrer"">Test case 2</a>:</p>

<pre><code>foreach ($array as $key =&gt; $item) {
  $array[$key + 1] = $item + 2;
  echo ""$item\n"";
}

print_r($array);

/* Output in loop:    1 2 3 4 5
   $array after loop: 1 3 4 5 6 7 */
</code></pre>

<p>This backs up our initial conclusion, we are working with a copy of the source array during the loop, otherwise we would see the modified values during the loop. <em>But...</em></p>

<p>If we look in the <a href=""http://php.net/manual/en/control-structures.foreach.php"" rel=""noreferrer"">manual</a>, we find this statement:</p>

<blockquote>
  <p>When foreach first starts executing, the internal array pointer is automatically reset to the first element of the array.</p>
</blockquote>

<p>Right... this seems to suggest that <code>foreach</code> relies on the array pointer of the source array. But we've just proved that we're <em>not working with the source array</em>, right? Well, not entirely.</p>

<p><a href=""http://codepad.org/6n20ooMy"" rel=""noreferrer"">Test case 3</a>:</p>

<pre><code>// Move the array pointer on one to make sure it doesn't affect the loop
var_dump(each($array));

foreach ($array as $item) {
  echo ""$item\n"";
}

var_dump(each($array));

/* Output
  array(4) {
    [1]=&gt;
    int(1)
    [""value""]=&gt;
    int(1)
    [0]=&gt;
    int(0)
    [""key""]=&gt;
    int(0)
  }
  1
  2
  3
  4
  5
  bool(false)
*/
</code></pre>

<p>So, despite the fact that we are not working directly with the source array, we are working directly with the source array pointer - the fact that the pointer is at the end of the array at the end of the loop shows this. Except this can't be true - if it was, then <a href=""http://codepad.org/7DIeObk9"" rel=""noreferrer"">test case 1</a> would loop forever.</p>

<p>The PHP manual also states:</p>

<blockquote>
  <p>As foreach relies on the internal array pointer changing it within the loop may lead to unexpected behavior.</p>
</blockquote>

<p>Well, let's find out what that ""unexpected behavior"" is (technically, any behavior is unexpected since I no longer know what to expect).</p>

<p><a href=""http://codepad.org/JJp79xSd"" rel=""noreferrer"">Test case 4</a>:</p>

<pre><code>foreach ($array as $key =&gt; $item) {
  echo ""$item\n"";
  each($array);
}

/* Output: 1 2 3 4 5 */
</code></pre>

<p><a href=""http://codepad.org/IfwJyTCL"" rel=""noreferrer"">Test case 5</a>:</p>

<pre><code>foreach ($array as $key =&gt; $item) {
  echo ""$item\n"";
  reset($array);
}

/* Output: 1 2 3 4 5 */
</code></pre>

<p>...nothing that unexpected there, in fact it seems to support the ""copy of source"" theory.</p>

<hr>

<p><strong>The Question</strong></p>

<p>What is going on here? My C-fu is not good enough for me to able to extract a proper conclusion simply by looking at the PHP source code, I would appreciate it if someone could translate it into English for me.</p>

<p>It seems to me that <code>foreach</code> works with a <em>copy</em> of the array, but sets the array pointer of the source array to the end of the array after the loop.</p>

<ul>
<li>Is this correct and the whole story?</li>
<li>If not, what is it really doing?</li>
<li>Is there any situation where using functions that adjust the array pointer (<code>each()</code>, <code>reset()</code> et al.) during a <code>foreach</code> could affect the outcome of the loop?</li>
</ul>
","<php><loops><foreach><iteration><php-internals>","1833","371167"
"242813","When to use double or single quotes in JavaScript?","<p><code>console.log(""double"");</code> vs <code>console.log('single');</code></p>

<p>I see more and more JavaScript libraries out there using single quotes when handling strings. What are the reasons to use one over the other? I thought they're pretty much interchangeable.</p>
","<javascript><string><conventions>","1832","564042"
"5601931","What is the best (and safest) way to merge a Git branch into master?","<p>A new branch from <code>master</code> is created, we call it <code>test</code>.</p>

<p>There are several developers who either commit to <code>master</code> or create other branches and later merge into <code>master</code>.</p>

<p>Let's say work on <code>test</code> is taking several days and you want to continuously keep <code>test</code> updated with commits inside <code>master</code>.</p>

<p>I would do <code>git pull origin master</code> from <code>test</code>. </p>

<p><strong>Question 1:</strong> Is this the right approach?  Other developers could have easily worked on same files as I have worked btw.</p>

<hr>

<p>My work on <code>test</code> is done and I am ready to merge it back to <code>master</code>. Here are the two ways I can think of:</p>

<p><strong>A:</strong>  </p>

<pre><code>git checkout test
git pull origin master
git push origin test
git checkout master
git pull origin test 
</code></pre>

<p><strong>B:</strong> </p>

<pre><code>git checkout test
git pull origin master
git checkout master
git merge test
</code></pre>

<p>I am not using <code>--rebase</code> because from my understanding, rebase will get the changes from <code>master</code> and stack mine on top of that hence it could overwrite changes other people made.</p>

<p><strong>Question 2:</strong> Which one of these two methods is right?  What is the difference there?</p>

<p>The goal in all of this is to keep my <code>test</code> branch updated with the things happening in <code>master</code> and later I could merge them back into <code>master</code> hoping to keep the timeline as linear as possible.</p>
","<git><git-branch><git-merge><branching-and-merging>","1832","1318538"
"156503","How do you assert that a certain exception is thrown in JUnit 4 tests?","<p>How can I use JUnit4 idiomatically to test that some code throws an exception?</p>

<p>While I can certainly do something like this:</p>

<pre><code>@Test
public void testFooThrowsIndexOutOfBoundsException() {
  boolean thrown = false;

  try {
    foo.doStuff();
  } catch (IndexOutOfBoundsException e) {
    thrown = true;
  }

  assertTrue(thrown);
}
</code></pre>

<p>I recall that there is an annotation or an Assert.xyz or <em>something</em> that is far less kludgy and far more in-the-spirit of JUnit for these sorts of situations.</p>
","<java><exception><junit><junit4><assert>","1831","1125915"
"489340","Vertically align text next to an image?","<p>Why won't <code>vertical-align: middle</code> work?  And yet, <code>vertical-align: top</code> <em>does</em> work.</p>

<pre><code>&lt;div&gt;
   &lt;img style=""width:30px;height:30px""&gt;
   &lt;span style=""vertical-align:middle""&gt;Doesn't work.&lt;/span&gt;
&lt;/div&gt;
</code></pre>
","<css><vertical-alignment>","1829","1148996"
